Date,product,phase,campaign_platform,campaign_type,communication_medium,subchannel,audience_type,creative_type,creative_name,device,age,spends,impressions,clicks,link_clicks
2020-03-13,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Mobile,Undetermined,70.24,166,12,0
2020-03-13,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Desktop,18-24,67.8,8,3,0
2020-03-13,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Desktop,25-34,12.38,16,1,0
2020-03-13,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Desktop,35-44,61.98,8,3,0
2020-03-13,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Desktop,45-54,25.28,4,1,0
2020-03-13,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Desktop,55-64,0,1,0,0
2020-03-13,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Desktop,65 or more,0,2,0,0
2020-03-13,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Desktop,Undetermined,11.16,32,2,0
2020-03-13,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Mobile,18-24,184.64,73,16,0
2020-03-13,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Mobile,25-34,53.88,85,7,0
2020-03-13,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Mobile,35-44,65.81,25,4,0
2020-03-13,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Mobile,45-54,1.39,14,1,0
2020-03-13,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Mobile,55-64,6.33,3,1,0
2020-03-13,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Mobile,65 or more,0,4,0,0
2020-03-13,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Mobile,Undetermined,9.89,140,1,0
2020-03-13,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Tablet,55-64,0,1,0,0
2020-03-13,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Desktop,18-24,0,7,0,0
2020-03-13,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Desktop,25-34,0,10,0,0
2020-03-13,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Desktop,35-44,0,4,0,0
2020-03-13,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Desktop,45-54,21.31,3,1,0
2020-03-13,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Desktop,Undetermined,0,5,0,0
2020-03-13,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Mobile,18-24,104.88,50,6,0
2020-03-13,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Mobile,25-34,51.22,49,4,0
2020-03-13,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Mobile,35-44,11.51,16,1,0
2020-03-13,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Mobile,45-54,0,2,0,0
2020-03-13,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Mobile,65 or more,0,5,0,0
2020-03-13,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Mobile,Undetermined,13.51,23,1,0
2020-03-13,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Desktop,18-24,9.6,8,1,0
2020-03-13,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Desktop,25-34,64.96,60,7,0
2020-03-13,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Desktop,35-44,27.57,42,3,0
2020-03-13,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Desktop,45-54,0,8,0,0
2020-03-13,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Desktop,55-64,0,2,0,0
2020-03-13,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Desktop,65 or more,0,2,0,0
2020-03-13,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Desktop,Undetermined,73.92,70,10,0
2020-03-13,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Mobile,18-24,78.12,156,28,0
2020-03-13,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Mobile,25-34,348.3,353,50,0
2020-03-13,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Mobile,35-44,88.08,121,14,0
2020-03-13,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Mobile,45-54,37.13,46,8,0
2020-03-13,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Mobile,55-64,1.16,21,1,0
